Feature_name	mean_mae	sd	rank	mean_within_mae	within_sd	within_rank
wavelet-HLL_glcm_SumEntropy	0.3953989755107976	0.2119657322453761	349	0.18544996487836074	0.09243857835435283	131
wavelet-HHH_glszm_GrayLevelVariance	0.5209620297986662	0.1795795955850439	534	0.5234762413933776	0.18391011741073154	664
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized	0.5209620297986662	0.1795795955850439	535	0.5234762413933776	0.18391011741073154	664
wavelet-HLH_gldm_SmallDependenceEmphasis	0.4454420206319571	0.13768414063284223	482	0.41860987622933976	0.11134933368920322	585
wavelet-HHH_glszm_ZoneVariance	0.41593940598314433	0.15783309266176865	391	0.4170301812320049	0.15862959748655553	542
wavelet-HHL_glszm_ZonePercentage	0.5830979248257796	0.8861385099133107	536	0.3044958319860448	0.12202156540514768	404
wavelet-LHH_glcm_Imc2	0.7056969644617895	0.22473597709154453	696	0.6263197791311588	0.17936586373852015	747
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized	0.573724983844577	0.2465635309645169	584	0.39980670830144227	0.10090723693497873	558
wavelet-LHL_glszm_GrayLevelNonUniformity	0.38647352401914875	0.23373539985138322	303	0.24374672965967167	0.10414783318009552	259
original_glcm_DifferenceVariance	0.6852301132532441	1.3173067297059733	258	0.22475864846355376	0.2336026558614879	155
wavelet-HLH_glszm_ZonePercentage	0.42211057588890016	0.1317531601340601	412	0.3952278268026707	0.11287285179757646	537
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized	0.507688074292063	0.4338672768849994	509	0.2907666042699761	0.10778144386226862	383
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis	0.4236784337177319	0.18693321734711987	408	0.42512645098662677	0.1852246483155629	550
wavelet-HLH_glrlm_RunEntropy	0.46798768264047025	0.27348936406936225	427	0.36466456948595116	0.1650384890297075	470
wavelet-HHL_firstorder_10Percentile	1.0544924155268507	1.4209158026416178	709	0.3952460253840521	0.22473694474082948	495
wavelet-HHL_glcm_Autocorrelation	0.8089364804674071	1.07118030548524	615	0.5851347526244596	0.48854985862659245	658
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized	0.6517966071575587	0.3413645928257177	641	0.2400164271659924	0.0889255591633343	273
wavelet-HHL_firstorder_Median	0.8925484613484689	0.720578288692733	713	0.8866983192966504	0.726664452485964	776
wavelet-HLL_ngtdm_Complexity	1.344973941418231	4.6863692053010455	610	0.542653397333053	1.3067651366647544	434
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis	0.4962808757138019	0.196107015181377	525	0.3746322308059298	0.12522026081780652	527
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized	0.6236541449706341	0.23022745040483444	629	0.41029698470469356	0.08893167753518162	573
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis	0.8715377369955756	1.225023038809055	632	0.5898971975445193	0.5094045310303877	665
wavelet-LHL_firstorder_Variance	0.878446541814735	2.4140729989471863	414	0.31949004437448575	0.511420942950035	221
wavelet-LHL_glcm_Imc2	0.27526130051191255	0.16632708598405516	165	0.14511413609900956	0.08499381531899579	96
wavelet-LHL_gldm_GrayLevelVariance	0.87866638970721	2.4197034454867805	418	0.3201994251099853	0.512070066196454	224
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis	0.863135270751063	1.1972779333955093	631	0.5856274501309899	0.5006339728985397	658
wavelet-HHL_gldm_HighGrayLevelEmphasis	0.8609967152070093	1.1891203676937276	634	0.5848485149850854	0.49814361806859087	658
wavelet-LHH_gldm_LargeDependenceEmphasis	0.4980900004135847	0.21701425570630256	525	0.35967983713173296	0.12247420496182064	509
wavelet-HHH_firstorder_10Percentile	1.052368921187037	1.1372546954765248	724	0.5010356303319184	0.22841399487819436	644
wavelet-HHL_gldm_SmallDependenceEmphasis	0.6527980690544583	0.9258629761385992	589	0.34830895455419375	0.12525544274272568	471
original_glcm_SumSquares	0.6496882384859713	1.2750977265286378	343	0.18083486902002371	0.19258605557990768	111
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized	0.5837253064368562	0.3631502378818797	579	0.19927920139756003	0.08951251017579291	193
wavelet-LHH_ngtdm_Complexity	0.5496155661606134	0.1640440795591186	586	0.4122179945616744	0.10708141656439236	575
wavelet-LHL_glcm_JointEntropy	0.5620347798050126	0.35980258424457356	535	0.22001002776173811	0.11409464257399074	190
wavelet-HHL_firstorder_Uniformity	0.5692343130010293	0.5355363560500701	553	0.19310441216854626	0.09341148968570405	175
wavelet-HLH_firstorder_MeanAbsoluteDeviation	0.5480330682290625	0.501590681524632	405	0.27495048870666816	0.13455288876822388	304
wavelet-LHH_gldm_DependenceNonUniformityNormalized	0.5849628714063416	0.2717267815166987	588	0.5008094420680387	0.18280444140386554	641
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis	0.9175405800488609	1.3409924640277022	653	0.6068969888345289	0.547090390264323	675
wavelet-LHL_firstorder_Uniformity	0.44122089189498387	0.23640148875331002	387	0.19774530727565562	0.11531909154069035	146
wavelet-LHL_gldm_DependenceNonUniformityNormalized	0.7725332548847844	0.6744295504966293	670	0.4603802474890473	0.17094461575482095	606
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized	0.4640419399781073	0.2553580657156501	415	0.205115480959171	0.11817566785980999	157
wavelet-LHL_glcm_Idn	0.6540971563835984	0.3609783256913281	628	0.36854671544319473	0.15372847728309066	479
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis	0.5343276164293165	0.2186345221538239	550	0.47608354718507584	0.14611807287424414	642
wavelet-HHL_glszm_GrayLevelVariance	1.615541636238738	3.014440756415774	731	0.538279263772316	0.6847632911950163	495
wavelet-LHL_firstorder_Maximum	0.525108301566233	0.7282511301352782	411	0.43833771492636325	0.3148082537261183	551
wavelet-LHH_glrlm_RunPercentage	0.5246580110575367	0.23674462925490355	548	0.37765276671533554	0.1288029566196156	520
wavelet-LHH_glcm_Idmn	0.5525140545984962	0.16794449046648072	598	0.41330621087758906	0.10851589990098642	588
wavelet-LHH_glcm_Idn	0.5525140545984958	0.16794449046647994	597	0.4133062108775889	0.10851589990098637	590
wavelet-LHH_glcm_Contrast	0.5525140545984957	0.16794449046647977	599	0.41330621087758884	0.10851589990098624	589
wavelet-LHH_glcm_DifferenceAverage	0.5525140545984957	0.16794449046647977	599	0.41330621087758884	0.10851589990098624	589
wavelet-LHH_glcm_InverseVariance	0.5525140545984957	0.16794449046647977	599	0.41330621087758884	0.10851589990098624	589
wavelet-LHH_glcm_Idm	0.5525140545984958	0.16794449046648	598	0.41330621087758884	0.10851589990098628	589
wavelet-LHH_glcm_Id	0.5525140545984958	0.16794449046648	598	0.41330621087758884	0.10851589990098628	589
wavelet-HLH_firstorder_InterquartileRange	0.7151001071642131	0.6503161958576965	608	0.3675164133300728	0.16697809915578585	477
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis	1.0046099594613491	1.5896411247019846	679	0.6421984160611522	0.6387095203990013	693
wavelet-HHL_glszm_ZoneEntropy	0.6473545929970997	0.22533564666271133	661	0.4550013791257519	0.10070391153247182	630
wavelet-LHL_glcm_InverseVariance	0.6676982203802502	0.3554958258517278	647	0.32033831422807113	0.1209444429161939	413
wavelet-HHH_glcm_Imc2	0.6841307075857889	0.21584603054686713	682	0.6047410095563237	0.14584959677740916	749
wavelet-LHH_glcm_Correlation	0.5712065833623571	0.15302192872131967	602	0.4593734423230487	0.09674468038562817	634
wavelet-LHL_gldm_DependenceNonUniformity	1.0362282847768085	0.9010161155019373	749	0.5922415261114529	0.17284532940322983	736
wavelet-LHH_glrlm_RunLengthNonUniformity	0.5583860528127609	0.2212226324429888	573	0.43553073769629924	0.14048325056107047	596
original_glrlm_RunPercentage	0.5270856093176243	0.26759347264100464	533	0.25531935008526724	0.11274087748747648	274
wavelet-HLL_glcm_Contrast	1.2173102819590236	3.292631487062776	627	0.4173660630700137	0.8214056298909973	321
wavelet-LHH_firstorder_90Percentile	0.5447346118671248	0.4566366724670628	469	0.3656292875979124	0.17131345842216847	457
wavelet-LHL_glrlm_RunEntropy	0.5669409399473629	0.3364089185084477	545	0.29066765688107943	0.10907875960612554	362
wavelet-HHH_glcm_SumEntropy	0.668287500966473	0.22214545067444558	662	0.5600774978320643	0.13395255002235326	717
wavelet-HLL_gldm_DependenceNonUniformityNormalized	0.752856377248806	0.9390855567405643	646	0.4349790498712865	0.1526192988252368	576
wavelet-HLL_glrlm_RunEntropy	0.5019569713288954	0.3259928007969267	424	0.2566849139203866	0.11181150873636346	282
original_glrlm_ShortRunEmphasis	0.5095750458766928	0.23614912036109215	524	0.25455305014652274	0.10551639677130714	291
wavelet-HHH_glszm_LargeAreaEmphasis	0.4465398120613234	0.2073231632734381	443	0.44558877645549055	0.20318245367936405	581
wavelet-HHL_glcm_Imc1	0.6909647356117797	0.7191245323979144	477	0.28651280930103173	0.16688913909957614	293
wavelet-LHL_firstorder_90Percentile	0.4708198123504159	0.49971254080802785	293	0.26424706373782786	0.1684772664435669	252
original_glcm_Idmn	0.7722347327932554	0.708107597550078	618	0.4360969024447138	0.2702139879375788	524
wavelet-LHL_firstorder_10Percentile	1.09859748636921	1.3402108809532398	723	0.4440637180061438	0.29635365365634286	557
wavelet-LHL_glcm_Idmn	0.7339043400631687	0.5708869861778977	609	0.45734922337455175	0.27911330917630967	542
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized	0.5052455445819553	0.25157036701813607	499	0.24444228885569866	0.11368706442480211	243
wavelet-HLL_firstorder_InterquartileRange	0.7496929242966568	0.7375371491868011	616	0.3197218056005263	0.17711982122739905	379
wavelet-HHH_glcm_JointEntropy	0.7838211407677119	0.35873064113246106	712	0.7047597948457227	0.2683878503950079	767
wavelet-HHH_glcm_JointEnergy	0.7760359507317096	0.3473178916367086	711	0.6974576678584115	0.25945727948441005	764
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis	1.2809870482517063	2.4737347056984467	711	0.736850943321139	0.9198403856390318	718
wavelet-HHH_firstorder_Variance	1.7857854462533562	3.484951098002653	744	0.6770302333485115	0.7771875746663798	654
wavelet-HHL_glcm_JointEntropy	0.7454247953895545	0.7615631913836897	661	0.23613220325673742	0.11073582142974589	245
original_glcm_Idn	0.7310147425381996	0.5029404716873633	653	0.3515021280863467	0.15212196856732643	429
wavelet-LHL_glcm_SumSquares	0.9688782322834228	2.851869820721232	434	0.3386709778047899	0.6142191631114362	249
wavelet-HLL_firstorder_Uniformity	0.38372704714939887	0.21034381333034297	309	0.17253704087283045	0.09425826538600142	128
wavelet-HHH_firstorder_Median	0.8673765200290748	0.6214328354647843	714	0.8636863497667953	0.6263294525459047	779
original_glszm_SmallAreaEmphasis	0.5792962161494811	0.20712949915822518	601	0.346160962442632	0.09724126339159946	467
wavelet-LHL_glcm_Idm	0.6459144745185605	0.37622899389596753	612	0.2834099948227877	0.12362487393321084	344
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis	0.49150481285441394	0.24951772461703042	487	0.48863211311748406	0.242696000286326	607
wavelet-HHL_glcm_DifferenceEntropy	0.8609153473017455	0.7930805248962421	692	0.2542566094081603	0.1124974373920901	284
wavelet-HHL_ngtdm_Contrast	1.5802125392069692	2.3271647515028464	760	0.6009491708494651	0.593996640880808	625
wavelet-HHL_glcm_InverseVariance	0.7306908573261663	0.5919510632201128	652	0.29758240471892716	0.11385484654537896	367
original_glrlm_RunLengthNonUniformityNormalized	0.5630240674994377	0.28735680549170894	565	0.277005768123794	0.10303831038566956	336
wavelet-HHL_glrlm_GrayLevelVariance	1.8706106144579397	3.4530326500707096	756	0.56122906286541	0.7628638577215155	479
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation	0.6478332779827514	0.578861688572822	506	0.3123238785750595	0.14823165025664323	372
wavelet-LHL_ngtdm_Complexity	1.420822720349144	4.8870240307343025	664	0.5783304505534343	1.2335903552690661	489
wavelet-LHH_firstorder_10Percentile	1.151147766668808	1.5029896923925485	730	0.5611348536476699	0.369939310711599	689
wavelet-HHL_glcm_SumEntropy	0.7822332594227512	0.6809947953506905	662	0.2483136551371839	0.11180105992619374	266
original_glszm_ZonePercentage	0.6365938647145917	0.33402535309875614	599	0.2966390374927624	0.11399537696798608	368
wavelet-HHL_glrlm_RunEntropy	0.9175847261095795	0.6643321568364731	710	0.3424123021471045	0.12334542542229748	438
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized	0.43003120528919164	0.23256095504192437	376	0.20853816827258562	0.10135050556144376	194
wavelet-HHL_glszm_SizeZoneNonUniformity	1.0336982844595126	1.416673440442934	739	0.5472219252848131	0.1756445477043627	709
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized	0.398387619660557	0.2189653768585198	337	0.1771932978808927	0.09573034447471272	137
wavelet-HLL_glcm_JointEnergy	0.3677398928778735	0.18833057509628584	348	0.1787142661414891	0.11760020441685137	121
wavelet-LHL_firstorder_Entropy	0.5626730944384803	0.37879315059609564	501	0.23462504813133697	0.11895875770924029	221
wavelet-HHL_glcm_Idm	0.7208341291753126	1.0394148115006723	609	0.25536960259106817	0.12640835288632757	267
wavelet-HHL_gldm_GrayLevelVariance	1.9968508459569347	3.9435193988402344	759	0.5771188934626259	0.8181383814927475	478
wavelet-HHL_firstorder_Variance	1.9893047974287452	3.89440267059691	760	0.5740872269030112	0.8096319597658914	485
wavelet-HHL_glcm_ClusterTendency	1.9784219669734886	4.183476933205895	743	0.5888285587032956	0.9203307039648059	454
wavelet-HHL_firstorder_Entropy	0.8055358239421934	0.6933996119418201	669	0.25341682532713444	0.11092232049071908	277
wavelet-HHL_gldm_DependenceNonUniformityNormalized	0.796027746491698	0.577976070641549	680	0.4437074147325421	0.1628110821181226	591
wavelet-LHL_glcm_Imc1	0.38147917804192977	0.3559269809464844	214	0.211183639217184	0.10491851654300596	186
original_glcm_JointAverage	0.8831428731346281	0.8988531242514248	672	0.5282755866887894	0.2940170807574954	659
original_glrlm_LongRunHighGrayLevelEmphasis	0.927083768740131	1.2131195302981581	638	0.5827499596610729	0.42258096727756955	655
wavelet-HLL_glcm_Idn	0.7021957621137769	0.4469172395195036	652	0.39794371882684854	0.1608811425235843	526
wavelet-HHH_glcm_Imc1	0.9279261129712297	0.5808722613617224	743	0.8122947589585572	0.4217697305899844	782
original_glszm_SizeZoneNonUniformityNormalized	0.6645681020853594	0.25337430749102396	647	0.39646406905955917	0.09895577083562865	546
wavelet-HHL_glcm_Id	0.7766629405599994	0.9695474497758578	657	0.2568157137628521	0.12124455778495144	272
wavelet-HHH_glcm_DifferenceVariance	0.9227520020001929	0.5637395979559577	741	0.8082172389796364	0.4086481036275615	780
wavelet-HHL_glcm_Idmn	0.7822134854175331	0.4738686716680034	669	0.5425631702096754	0.2511476572453607	680
wavelet-HHL_glcm_Idn	0.6571208427332897	0.3038643349193147	629	0.42619578824190285	0.1442802499409995	583
wavelet-HHH_glcm_DifferenceEntropy	0.9322026053944478	0.5787921894794433	743	0.8167369564588268	0.4210837013364769	783
wavelet-HLL_glcm_Idm	0.5760887433454276	0.3220974435130663	572	0.25510989127574324	0.10365649978582106	298
wavelet-LHL_glcm_Id	0.7005193245403214	0.4171781918665295	617	0.2839241562367566	0.12600026107526288	327
wavelet-HHL_glcm_SumSquares	2.2191498025321996	4.811386298814001	765	0.6250715065335478	0.98743605822707	489
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation	0.6840297563492791	0.6799669473603838	513	0.25599738627901397	0.16087333855467945	235
wavelet-HLL_glcm_Idmn	0.7886899928160882	0.6448361086371529	664	0.48950655046288993	0.29150613329469494	601
wavelet-HLL_firstorder_MeanAbsoluteDeviation	0.5621429000683812	0.6026870939492117	379	0.20260715542304494	0.14740150157791293	151
wavelet-HLL_ngtdm_Contrast	0.8497116144100879	1.27556444686846	570	0.3883662040848311	0.35859912137303174	392
original_gldm_DependenceNonUniformity	1.453425780969528	1.093811121424321	778	0.6466243466162536	0.20515349604868646	750
wavelet-HLL_firstorder_Entropy	0.47100940036179934	0.3051192914634428	386	0.19787848082356016	0.0979533862318654	165
original_glszm_SizeZoneNonUniformity	1.0870939457950861	0.6133962039273471	761	0.5358814769907165	0.12894708935504753	699
original_gldm_SmallDependenceEmphasis	0.7084971976878531	0.3730461721245338	650	0.3403906520783739	0.10987361474460605	459
wavelet-LHH_firstorder_MeanAbsoluteDeviation	0.7046198088361387	0.7864467658261363	522	0.33467701200945	0.1759810501836088	381
wavelet-HLL_glcm_InverseVariance	0.6456239346794953	0.5657587972595036	590	0.2968846743426579	0.10522999668343494	380
original_ngtdm_Complexity	1.3910499698822714	3.8115081247170877	670	0.4587166937294504	0.8165526540796946	390
wavelet-HLH_firstorder_10Percentile	1.2752143006716414	1.5216929631315874	751	0.5996262207029032	0.39144091038268486	720
wavelet-HLL_firstorder_10Percentile	1.2968095376220499	1.7172852197330741	747	0.5036808021639249	0.38777136398457024	618
wavelet-HHL_glcm_Contrast	2.4358073335308545	5.436968261186595	778	0.6627916446451381	1.0628393657554709	510
original_ngtdm_Contrast	0.7806409342270659	0.8676554395287468	558	0.3399979047391899	0.21698252618234257	363
wavelet-LHL_glcm_DifferenceEntropy	0.7137237782575412	0.5119387229685574	621	0.2638759729881963	0.11358128650794955	306
wavelet-HHL_gldm_DependenceNonUniformity	1.1406554621473157	0.8862805806254088	758	0.6140315136081372	0.21373363667241685	737
original_glszm_HighGrayLevelZoneEmphasis	1.2030077789947677	2.1276928496646246	682	0.687038840977949	0.804209931973159	704
wavelet-HHH_firstorder_MeanAbsoluteDeviation	1.2638183640003062	1.4915903163818909	749	0.4367172227476102	0.2420187850929668	530
wavelet-HHH_firstorder_90Percentile	1.4241186755899615	2.116881574221622	761	0.6073945614043873	0.3463576388089595	706
wavelet-HHL_ngtdm_Complexity	2.7040579325982748	7.099820056640837	775	0.9354640866991996	1.8590368888113329	671
wavelet-LHL_ngtdm_Contrast	1.0719060449935844	2.138856448225931	622	0.4673709511212363	0.6078243857397934	488
original_glcm_InverseVariance	0.8418282197157956	0.4789773911653859	699	0.2928835697209359	0.0965258351773971	376
original_glcm_Idm	0.78487946421673	0.4724116286579582	680	0.22930035379951141	0.0977133306872502	242
wavelet-HLL_glcm_JointEntropy	0.5242131972420435	0.3110462619873278	519	0.2100077781662703	0.10826421106526576	200
wavelet-HLL_glcm_DifferenceEntropy	0.6155276690868914	0.40290218789786747	541	0.22704900731881583	0.10257473572632486	230
wavelet-HLL_glcm_Id	0.6135194436527102	0.3588622493425682	573	0.24953860789697166	0.10220046693966046	287
wavelet-LHL_firstorder_InterquartileRange	0.9506211874989684	1.1254557086862063	694	0.39215937174642834	0.2687088762106293	478
wavelet-LHL_glcm_Correlation	0.5402964719004467	0.3244629665663356	525	0.2795485754027123	0.1160675051698009	360
original_glrlm_HighGrayLevelRunEmphasis	1.287642459099405	2.37852358953012	703	0.7092341824220483	0.8929383940846433	704
original_firstorder_Minimum	1.0567930042587415	2.184023855114692	682	0.5552610033436199	0.38569147004418475	645
wavelet-LHH_firstorder_InterquartileRange	0.9045410363978673	1.0011747167050649	678	0.45068975172854814	0.26894315172438754	566
wavelet-LHL_glcm_Contrast	1.285209206605575	3.7714661355261883	607	0.4432139063183168	0.8749529256666274	364
original_gldm_HighGrayLevelEmphasis	1.3162115794062317	2.4073082668728643	705	0.7134007071747658	0.8679948119747586	703
wavelet-HHL_glcm_DifferenceAverage	1.5048026737423725	2.6592953691406076	760	0.38240414650276766	0.30480043097315057	413
original_glcm_Autocorrelation	1.3466080467232597	2.6387467749489533	690	0.7510354519653321	0.9082289038840358	706
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation	1.4492350567643637	2.012689366610773	766	0.5128449792840333	0.31384665807862827	615
wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation	0.8297667392024557	0.902293212489816	639	0.3774124427227814	0.2209423519432661	463
original_glrlm_ShortRunHighGrayLevelEmphasis	1.3855900434745605	2.840354456773557	712	0.7413983702270031	1.0699218397584482	711
original_glcm_Id	0.8166936018503657	0.5033926554653483	684	0.22674613857073156	0.09629243872582748	240
wavelet-LHL_firstorder_MeanAbsoluteDeviation	0.7400387293157615	0.9757025048609747	523	0.2514466255212941	0.1951828159581241	226
original_glszm_SmallAreaHighGrayLevelEmphasis	1.249447648422343	1.9662996596546767	707	0.6911653558235316	0.7307435398232481	706
wavelet-HHL_firstorder_MeanAbsoluteDeviation	1.3226257435475883	1.6563467428625105	750	0.37056870158304206	0.2569066754960521	401
original_glcm_DifferenceEntropy	0.7543237185693724	0.518597220785776	630	0.1825112435707017	0.08999709620334141	152
wavelet-HHH_firstorder_InterquartileRange	1.4474296858399611	2.0235857187394073	766	0.577096997065777	0.34267792520453844	684
original_gldm_DependenceNonUniformityNormalized	1.096318261892867	1.0027759689707951	734	0.4873239782711018	0.21743287997572996	617
wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation	1.5177163522136627	2.2229719367172964	768	0.4565234093062567	0.32432486825914364	530
original_glcm_Contrast	1.2375555125105635	2.546384696609012	640	0.2838106500001868	0.3935808011194594	178
wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation	0.8903362974974545	1.1106805036969285	657	0.3192231610094206	0.24689136964117106	336
wavelet-HHL_firstorder_90Percentile	1.454179713341338	2.0652227876378118	761	0.4962495374238389	0.3211981810134718	591
wavelet-HLL_glcm_DifferenceAverage	0.8935469132824808	1.0064287553893156	644	0.2940193632302699	0.22241368823905056	274
wavelet-HHL_firstorder_InterquartileRange	1.5633882452858245	2.3590468100644992	771	0.5305108668244335	0.36607140916055	627
wavelet-LHL_glcm_DifferenceAverage	1.0442456839422087	1.3789430341200932	687	0.33533509510656867	0.2559733093951231	365
original_gldm_SmallDependenceHighGrayLevelEmphasis	1.761425150719339	4.120591466208856	754	0.8434835396997368	1.4695455348016335	731
original_glcm_DifferenceAverage	1.1030442254995194	1.1298396741097545	716	0.23175004223108092	0.1534798199339203	208
lbp-2D_firstorder_10Percentile	NA	NA	NA	NA	NA	NA
lbp-2D_firstorder_90Percentile	NA	NA	NA	NA	NA	NA
lbp-2D_firstorder_Entropy	NA	NA	NA	NA	NA	NA
lbp-2D_firstorder_Maximum	NA	NA	NA	NA	NA	NA
lbp-2D_firstorder_Minimum	NA	NA	NA	NA	NA	NA
lbp-2D_firstorder_Range	NA	NA	NA	NA	NA	NA
lbp-2D_firstorder_Uniformity	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Autocorrelation	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_JointAverage	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_ClusterProminence	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_ClusterShade	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_ClusterTendency	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Contrast	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Correlation	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_DifferenceAverage	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_DifferenceEntropy	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_DifferenceVariance	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_JointEnergy	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_JointEntropy	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Imc1	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Imc2	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Idm	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Idmn	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Id	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_Idn	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_InverseVariance	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_MaximumProbability	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_SumEntropy	NA	NA	NA	NA	NA	NA
lbp-2D_glcm_SumSquares	NA	NA	NA	NA	NA	NA
lbp-2D_glrlm_GrayLevelNonUniformityNormalized	NA	NA	NA	NA	NA	NA
lbp-2D_glrlm_GrayLevelVariance	NA	NA	NA	NA	NA	NA
lbp-2D_glrlm_HighGrayLevelRunEmphasis	NA	NA	NA	NA	NA	NA
lbp-2D_glrlm_LowGrayLevelRunEmphasis	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_GrayLevelNonUniformity	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_GrayLevelNonUniformityNormalized	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_GrayLevelVariance	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_HighGrayLevelZoneEmphasis	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_LowGrayLevelZoneEmphasis	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_SizeZoneNonUniformity	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_SizeZoneNonUniformityNormalized	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_ZoneEntropy	NA	NA	NA	NA	NA	NA
lbp-2D_glszm_ZoneVariance	NA	NA	NA	NA	NA	NA
lbp-2D_gldm_GrayLevelVariance	NA	NA	NA	NA	NA	NA
lbp-2D_gldm_HighGrayLevelEmphasis	NA	NA	NA	NA	NA	NA
lbp-2D_gldm_LowGrayLevelEmphasis	NA	NA	NA	NA	NA	NA
lbp-2D_ngtdm_Busyness	NA	NA	NA	NA	NA	NA
lbp-2D_ngtdm_Coarseness	NA	NA	NA	NA	NA	NA
lbp-2D_ngtdm_Complexity	NA	NA	NA	NA	NA	NA
lbp-2D_ngtdm_Contrast	NA	NA	NA	NA	NA	NA
lbp-2D_ngtdm_Strength	NA	NA	NA	NA	NA	NA
wavelet-LLH_firstorder_RootMeanSquared	NA	NA	NA	NA	NA	NA
wavelet-LHH_firstorder_RootMeanSquared	NA	NA	NA	NA	NA	NA
wavelet-HLH_firstorder_RootMeanSquared	NA	NA	NA	NA	NA	NA
wavelet-HHH_firstorder_RootMeanSquared	NA	NA	NA	NA	NA	NA
